Product Rating,vote,verified,reviewTime,reviewerID,asin,style,reviewerName,reviewText,summary,unixReviewTime,
2,2,TRUE,"02 1, 2013",A3C9Q4HMN9E8SF,B0001LMS5I,"{'Size:': ' 38DDD', 'Color:': ' Heather Grey'}",ac1234,"I understand that I wear a size 38DDD, but I still feel that even if I wore a smaller size, this bra would do nothing for me.  It is like a normal bra and will be used as such.  It gives less support than some normal bras that I have had for over a year, a medium amount of lift and if I wore this to run, I would probably get hit in the face with a boob.  No lie.  The fabric is thin and does not ""hold you in"" as a sports bra really needs to do to be effective.  Two stars because it does not do what it is intended to do.  If you are looking for a good sports bra, I would definitely not recommend this one.  If you want a ""lounging around the house, comfortable cleaning bra"" then yes, this would work for you.",Definitely not going to use as a sports bra.,1359676800,
5,2,TRUE,"12 20, 2008",A1UOG0MHSZV0XK,B0001LMS5I,"{'Size:': ' 40DD', 'Color:': ' Heather Grey'}",wittygal,"I first found this exercise bra in a store in Wichita.  It was so comfortable that I came to Amazon to purchase more.  If you are difficult to fit (larger sizes) this is an excellent choice.  Comfortable, fits well, absorbant, bra-type closure all add up to pure comfort while exercising.",Best Exercise Bra,1229731200,
5,3,FALSE,"06 27, 2011",ABO8GY1XRN3E,B0001M3UWW,"{'Size:': ' 6 B(M) US', 'Color:': ' Brown'}",B. Cox,"My last pair of Slap 2 thong sandals from Reef are exactly what I expected: attractive and well-made with excellent arch support and ideal bottom walking surface. I've been wearing Reef sandals for years. I love the Sandy, but find that the Slap 2 has a bit better arch support and looks a little less casual. I started with the men's Slap 2 in size 5, but moved to women's size 6 and find them perfect. I normally wear a size 7 medium shoe, so the Slap 2 runs slightly wide. The Reef sandal is a staple in my closet. I always have at least four pair (in good shape). They are my garden, casual, and run-to-the store shoe nearly year round.",Reef thong sandals are the simply the best...,1309132800,
2,2,TRUE,"08 7, 2012",A1KK3VE0MEXG30,B0001M3UWW,"{'Size:': ' 8 B(M) US', 'Color:': ' Black'}",Barbara A. Mchale,Very comfortable and well made flip flop. These flip flops are great if you need cushion and support. Not sure why but I had to return first pair and order 1 size larger than the exact shoe purchased in the store. After wearing them for a few months I have discovered that they are not as well made as the same brand purchased at a surf shop. The  rubber hardened pretty quickly and the straps became loose fitting. They say they are REEF but they may be a knockoff.,Comfortable for a while,1344297600,
5,8,TRUE,"11 1, 2011",A1P46SD6R15ZV,B0001M3UWW,"{'Size:': ' 9 B(M) US', 'Color:': ' Brown'}",Judy,"Boy am I ever glad I had a run on a few broken pairs of flip-flops this year.  That is the reason I purchased these flip-flops, which I can unconditionally say are the most comfortable pair of flip-flops I have ever had.  I buy both no-name and name brand flip flops, and this pair takes the cake.  They are even kind of cute.  If you are looking for a new pair, this is the one.  Order true to size.",Best Flip-Flop Ever!,1320105600,
5,6,TRUE,"09 27, 2011",A1VHK2OGOCOSF5,B0001M3UWW,"{'Size:': ' 6 B(M) US', 'Color:': ' Black/Zebra'}",Lorie A. Small,The most comfortable flip flops you'll ever wear. I wore these for three days straight at Disneyland and my feet and back never hurt.,Total comfort,1317081600,
5,2,TRUE,"09 20, 2011",A35R90O8G4YTVI,B0001M3UWW,"{'Size:': ' 10 B(M) US', 'Color:': ' Black/Zebra'}",...566,"These sandals are the first pair of ""cute"" and ""functional"" reefs I have had. It usually is one or the other but I have never been dissatisfied with reef sandal, and this pair of sandals is BY FAR my favorite out of all of the reef sandals I have ever owned. I am actually looking to buy another pair just so I can have a back up.",Reef Sandals have done it again.,1316476800,
1,3,TRUE,"08 14, 2013",A3P9H9T374CPL,B0001N5TBQ,"{'Size:': ' Large', 'Color:': ' Black'}",Don &amp; Terri Himes,These socks fit tighter than skin and are very hard to get on and off! They really weren't what I was expecting or hoping for to provide a water proof & warm barrier. I'm diabetic so the extremely snug fit and tight band at the ankle were cutting off circulation and causing discomfort more than it was worth to keep them on. Had them on less than 5 minutes but couldn't take it any longer. May do the job as I never had them on long enough to know. Not for diabetics!,Not what I expected,1376438400,
4,4,TRUE,"02 10, 2015",A3VC577JI66I03,B0001N5TBQ,"{'Size:': ' Large', 'Color:': ' Black'}",worldblee,"These keep my feet warm in wet weather. They don't keep the water out entirely; that's not their function. I wear light socks under them (helps keep them from getting stinky) and they're perfectly comfortable with barefoot shoes for running or walking. I might not wear them for a super long run but I haven't had any discomfort or blisters through several sessions of an hour plus of running and walking. I'm a US 9 or 9.5 and the L fit perfectly--a bit snug when taking them off but that's pretty much what you want as you don't want extra fabric flopping around in your shoe.

Edit: Apologies, I got the sizes mixed up--what I have is an L, not a larger size.",Warm in wet weather,1423526400,
5,4,TRUE,"09 2, 2007",A3AVWD3ELDGEG1,B0001N5WMW,"{'Size:': ' 7.5 B(M) US', 'Color:': ' Periwinkle/Mango'}",Carlos Riera,"Son grandiosas, muy bonitas, cmodas y te protegen muy bien los pies de las piedras y corales.",Las mejores sandalias para la playa,1188691200,
['https://images-na.ssl-images-amazon.com/images/I/81V85KivAJL._SY88.jpg'],5,6,TRUE,"07 11, 2017",AO3U0SCLBK31K,B0001N5WMW,"{'Size:': ' 7 B(M) US', 'Color:': ' Raven/Capri'}",M.Clark,"Awesome shoe!!! I purchased the Keen Women's Newport H2 Sandal in Raven/Capri for vacation.  I wanted to pack just one shoe, I packed two, but I only wore these!  I put the shoe to the test.  I walked all over Vegas, visited the Grand Canyon, hiked through Sequoia (8 mile day on rough terrain) and Yosemite, climbed up a hillside mountain in San Luis Obispo and wore them around several towns casually.  Many not so easy miles!  At one stop I threw them in the washing machine and they air dried perfect in no time.  Never once were my feet sore or uncomfortable.  They still look like brand new after this.  My daughter wore her Newport H2's and my hubby wore his Newport Sandal in leather, color bison on this trip as well.  I don't think you can go wrong with this shoe.  Hit purchase and don't look back coz it's time to go hiking!  Enjoy pics of our sandals in various spots of NV and CA.",Workhorse of Sandals,1499731200
5,3,TRUE,"07 2, 2017",A1X64FGF36E7RB,B0001N5WMW,"{'Size:': ' 11 B(M) US', 'Color:': ' Crown Blue/Vapor'}",D. McMenamin,"I have a tendency to blister badly on the back of my heel, even in broken-in hiking shoes, during my first couple days on the trail. One time I even had to resort to wearing my camp shoes -- a pair of sturdy sandals -- to hike in for a couple of days, to give my heels a chance to recover. To my surprise, I discovered that the sandals were fine on the trail, except that their open toes let twigs and gravel in; and I wanted something that would hold up. So I decided to look for a pair of vibram-soled sandals with a closed toe. I bought a pair from another brand, but they have elastic across the heel, which is not ideal when footing is unsure.

Then I spotted these KEEN sandals, and knew I'd come to the right place. They are comfortable, sturdy, and the soles grip the ground nicely. The only thing I would change (will change!) is that the ""laces"" are elastic. I will cut the elastic and put in a pair of regular boot laces, so that I can get the minor adjustments I want and prevent them from shifting on my feet.

I even like the color!",These are the hiking sandals I've been looking for!,1498953600,
5,3,TRUE,"06 30, 2017",A21FIXRIT9MAKM,B0001N5WMW,"{'Size:': ' 8 B(M) US', 'Color:': ' Malachite/Silver Branch'}",M. Lauer,"When I first tried these on I thought I'd have to return them because of my high instep; felt like my foot was being smooshed flat in order to fit! I was in desperate need of a hiking shoe, walking several miles ea day with our high energy pup and with my 25lb toddler strapped to my back.  So, I proceeded to wear them on the trails. What would you know, that foam/plastic footbed molded to my foot giving me a perfect fit within a week. I wear these all the time now and wish I'd bought them sooner! The comfort is so much better than my last pair of hiking shoes that I feel like my posture has even improved walking in these! Not only that, but they feel flexible but very sturdy --- i never worry about damaging my feet stepping on a rock or debris. Since the toe is covered, i plan to pop the clipless pedals off my bike and start wearing these to pull the trailer. Great buy!",Great shoe for wide feet with high instep,1498780800,
"['https://images-na.ssl-images-amazon.com/images/I/71Q7SaC6RrL._SY88.jpg', 'https://images-na.ssl-images-amazon.com/images/I/71BhrTdpE4L._SY88.jpg', 'https://images-na.ssl-images-amazon.com/images/I/816Mg32SojL._SY88.jpg']",2,4,TRUE,"06 23, 2017",AASAGCYRIDS9D,B0001N5WMW,"{'Size:': ' 8 B(M) US', 'Color:': ' Poseidon/Capri'}",Diane L. Gauvin,"These must be 2nds.  The tabs which connect sole to the elastic lace are different lengths on right than left.  This makes the lace sit more towards inner foot then in middle on the right foot.  The tabs on right are at least 1/2cm shorter on right, on inside of shoe.  2nd photo show first tab being measured on right shoe and 3rd photo show the left, which is longer.",Seconds?,1498176000
5,3,TRUE,"05 15, 2017",A2WFRGJ6T3VRFS,B0001N5WMW,"{'Size:': ' 10 B(M) US', 'Color:': ' Black/Bright Rose'}",Amazon Customer,I bought these per a review recommending them for plantar fasciitis. I was able to wear them all day without pain. I had been shoving orthodic inserts into regular sandals trying to get by so I'm quite happy with these so far. I usually wear size 10-11. I ordered size 10 being as I won't be wearing socks. Out of the box I felt they might be a little on the snug side. But I adjusted the bungees which made them more comfortable width wise. I'd be curious to know how size 10.5 feels but I'm not concerned enough to exchange them. The inside is neoprene material which has been very comfortable. The quality is much better than a Wal-mart special of this style. It feels sturdy and the toe guard is substantial and makes my big feet look smaller which is a bonus. If you're looking for lighter weight and not as concerned about support check into their Whispers style vs this one (Newport).,"Sturdy, comfortable, and supportive",1494806400,
5,4,TRUE,"04 29, 2017",A2K0N8ZWHG66EZ,B0001N5WMW,"{'Size:': ' 10 B(M) US', 'Color:': ' Raven/Capri'}",Kathleen,"I got these Keen Sandals right on time, well-packaged and I loved them.  I have worn Keens since developing Arthritis in my feet eight years ago. My favorite style, the Whisper slide, has been discontinued.  They were, and still are, extraordinarily comfortable, but they are just worn out.

I took early retirement and in the summer, I  wear knit pants or jeans if it's cool out, and shorts the rest of the time.  I could wear my Keen's with either and just by changing my top and accessories, I was able to wear my Whispers in comfort and not look out of place, except at the dressiest occasions.

Since the Whisper slide was discontinued, I have tried many styles of Keens (thank you, Amazon!) and had to return them all.  I thought these Newport's were going to be great for me because they offer very substantial arch support and they adequately cover my toes, which is a must, according to the doctors. I was thrilled because they were so cute.  Then, after wearing them around the house for four hours, I had to take them off due to extreme pain on the top of my foot.  That's a new pain!  Can I find a pair of closed toe sandals with no straps across my foot?

To my dismay, I guess it's time to hit the nearest shoe store and see what they suggest.  But, having said that, I remain true to my Keen's and by next year, who knows?  Maybe a pair of Newport's will fit me!  But this year, I'll have to return these and the adorable navy ones I purchased, as well.  But I strongly recommend them for all outdoor activities and for everyday.  They are machine washable if you air dry them.  You will get you compliments on them every time you wear them.  I just may keep my navy ones, although Amazon has nicely authorized both returns. They were comfortable for a few hours at a time and maybe I can break them in by wearing them an hour a day for a month. Who knows?",Highly recommend - Good-looking - can be adjusted for fit - useful for indoor and outdoor activities - a great shoe!,1493424000,
"['https://images-na.ssl-images-amazon.com/images/I/511AAx+WZJL._SY88.jpg', 'https://images-na.ssl-images-amazon.com/images/I/51+zpFyup9L._SY88.jpg']",1,4,TRUE,"04 5, 2017",A1M7KUQP991BBG,B0001N5WMW,"{'Size:': ' 9 B(M) US', 'Color:': ' Magnet/Hot Coral'}",Nascar Runner,"This is at least, my third pair of H2's.  They've traditionally last 2+ years.  However the pair I purchased on 07/02/2016 are already falling apart.  The stitching on the side is ripping & the material underneath is giving way.  KEEN has offered to let me ship them back for inspection & possible replacement but I'm out of the country & they're my primary shoes (until they fall apart).  Disappointed in the decreased quality.  All my traveling girlfriends wear Chacos.  I guess I'll give them a shot.",Quality not what it used to be,1491350400
5,3,TRUE,"02 13, 2017",AHQZKNGZTXSOU,B0001N5WMW,"{'Size:': ' 8.5 B(M) US', 'Color:': ' Neutral Gray/Misty Jade'}",Anna R.,"I purchased these to wear kayaking and ended up loving them so much I wear them EVERYWHERE when the weather is nice. I have plantar fasciitis in both my arches that bothers me constantly. These provide enough support to my arches that I can wear them all day long without cramps. I wore them to an amusement park and had no blisters and no foot pain. As far as for kayaking, they don't have the best traction on wet rocks, but they also aren't the worst shoes to be wearing on wet rocks. Do use caution if you're in a river or a creek with them. My 9 year old daughter also has the kids' in this style and she wears them everywhere as well. Great quality and a comfortable shoe, and worth every penny spent on them.",... much I wear them EVERYWHERE when the weather is nice. I have plantar fasciitis in both my arches ...,1486944000,
4,10,TRUE,"01 24, 2017",A13L4Y6QS6FDNT,B0001N5WMW,"{'Size:': ' 5.5 B(M) US', 'Color:': ' Bright Chartreuse/Garden Green'}",Krista,"I bought these for my mom who has the same size feet as me (easier to judge if I got the right size).  I thought a 5.5 would work since I have other Keen sandals we both thought were a good fit, but our toes hit the toe box.  I returned and got a 6.  I personally thought they felt a bit big until I pushed my foot up into the tow box area more, but she felt like they fit great.  She's also stated in her recent years that a wide shoe fits better.  I agree that this fit feels wide.  Then again I think Keens in general feel wide as I've recently bought a hiking boot that also feels wide but not uncomfortable.  I walked around in them for a bit around the house while feeling these out before gifting.  I thought that the foot bed felt pretty cushy and would go a long way before getting achy feet.  I of course will never know if that is true, but my mom felt the same as I did when she tried them on as well.  She loves the green of these shoes.  Kind of surprising to me since they are like a neon green and she's not generally a person that wears such bright colors, but to each their own.  She plans on wearing these in the water while kayaking in the like, and otherwise.  I picked this shoe in particular because of the rubber toe box.  She's mentioned on a few occasions that regular water shoes have no toe protection when you slip in the water and your toe jams into a rock.  She liked using old tennis shoes for that type of protection but of course those won't last long or dry quickly.  I expect this to be the best of both worlds, and hope they dry quickly since they are supposed to be waterproof.","5 would work since I have other Keen sandals we both thought were a good fit, but our toes hit the toe box",1485216000,
1,4,TRUE,"01 9, 2017",A1JUBGJ4CDYCLR,B0001N5WMW,"{'Size:': ' 9 B(M) US', 'Color:': ' Magnet/Hot Coral'}",Killah Joules,"I've had a pair of Keen Newports for over ten years. My original pair were awesome until the sole quite literally fell off. What recall is that the first few years they felt like marshmallows on my feet but still retained a nice comfortable feel over the years.

The new ones were incredibly hard and uncomfortable. I believe they must have changed the footbed material so I returned them and had the soles to my old ones stitched back on by a local cobbler.",Very hard insole. Uncomfortable,1483920000,
"['https://images-na.ssl-images-amazon.com/images/I/819hD8ZJ9jL._SY88.jpg', 'https://images-na.ssl-images-amazon.com/images/I/81pu5IFi+gL._SY88.jpg', 'https://images-na.ssl-images-amazon.com/images/I/81TQh+ee+aL._SY88.jpg', 'https://images-na.ssl-images-amazon.com/images/I/81Qrgr20qdL._SY88.jpg']",1,9,TRUE,"01 4, 2017",A3PU9NDOYMU924,B0001N5WMW,"{'Size:': ' 9 B(M) US', 'Color:': ' Magnet/Hot Coral'}",Erob,"My shoes completely fell apart after the third wear.  Each wear was under 4 hours.  It appears that maybe my shoes were made with defective glue, since this is where they came apart.  My daughters shoes stayed intact.",Completely fell apart- awaiting replacement,1483488000
5,2,TRUE,"12 30, 2016",A1EAOIQKMM08O,B0001N5WMW,"{'Size:': ' 9 B(M) US', 'Color:': ' Mineral Blue/Vapor'}",2bizy,I used these on a trip to Costa Rica. They were comfortable for hiking and for walking on the beach. The only downside is that the closed toe makes it difficult to dislodge objects when they get caught between your foot and the shoe bed. You have to take the sandal off to remove little rocks and things. They are comfortable otherwise.,Comfortable,1483056000,
5,2,TRUE,"12 14, 2016",A3D5HU6KQONSI4,B0001N5WMW,"{'Size:': ' 9 B(M) US', 'Color:': ' Poseidon/Capri'}",Katie H,"I am very happy with these keen handles. I am usually a size 9, and found them to be a little roomy. They would fit wide feet comfortably. These shoes are incredible for hiking; in particular I really like the oversized rubber around the toe. I have used them daily for a few months and the color is still very vibrant. They are comfortable with socks on as well.",Love the rubber toe protection,1481673600,
5,3,TRUE,"12 10, 2016",A1F1LVSA1DLHNI,B0001N5WMW,"{'Size:': ' 9.5 B(M) US', 'Color:': ' Gargoyle/Sap Green'}",barb,I love love love keens particularly the Newport.  First of all it fits like a glove. I order a half size up as I found they tend to run a bit small. They are extremely supportive for high arches.  I have walked for miles in them all throughout Europe -- and never had a moment of foot fatigue.  They are the only shoes I take with me now when I travel.  I have bad feet and a bad back and find they are the only shoes that give me no pain after walking in them for miles.  I highly recommend them for anyone who walks a lot.  I have recommended them to several people who now have several pairs as well and love them.  I have tried other keen styles and they are not all as good as the newport.,Best shoes I have ever used for walking,1481328000,
4,20,TRUE,"02 21, 2014",A1GATSWAA2O10B,B0001N5TCK,"{'Size:': ' Medium', 'Color:': ' Black'}",Amazon Customer,"My wife and I are paddlers, and are on the water year around.  She does not like many of the neoprene zip up booties, so I bought her these instead.  She wears them under her Keen water shoes and they keep her feet perfectly warm.  Sizing was correct as recommended by the NRS sock sizing chart, she is a 7.5 and NRS recommended Medium for women.  There is just enough room for her to wear a pair of thin wool low cut socks under them on the coldest days or just the HydroSkin socks on coolish fall\winter days.",Keeps the feet warm!,1392940800,
5,3,TRUE,"11 27, 2016",A8ZG501DQ1JH6,B0001N5WMW,"{'Size:': ' 9.5 B(M) US', 'Color:': ' Magnet/Hot Coral'}",jessokp,"I own 4 pairs of keens in this style and I love them.  This is the most comfortable shoe I own.  Supports the foot very well.  last summer I walked over 10 miles per day for a week and my feet still did not hurt.  This is my must have shoe on a backpacking trip to change into once cam is set up, and for taking scouts to summer camp.  I have actually never had a pair of these fail yet in 5 years or wearing them.  I purchased a pair of keens extra large so I could wear these with my wool socks in the winter and my feet stay nice and toasty warm when we stay in the cabins.",Best sandal ever,1480204800,
5,2,TRUE,"11 15, 2016",A2R69WWEM3OESR,B0001N5WMW,"{'Size:': ' 7.5 B(M) US', 'Color:': ' Magnet/Hot Coral'}",spajnky,"I love these shoes.  Wore them the whole time we toured Costa Rica and my feet felt great after our day long tours.  I am going to order another pair, but all enclosed.  I did find that when walking on small pebbled paths pebbles crept into the shoes.

Another trip, I hiked into a bat cave with these shoes.  There was mud and water everywhere.  Afterwards I walked over to a hose and hosed off my shoes and went right on walking.  You wouldn't even know I was in any mud puddles.",Perfect for walking through mud and water,1479168000,
3,8,TRUE,"09 25, 2016",A1KTIY4CA8DKKF,B0001N5WMW,"{'Size:': ' 8 B(M) US', 'Color:': ' Neutral Gray/Misty Jade'}",Amazoner,"Order the size you are! I ordered half size up - as recommended by most reviews - and had to return them as they were too big. So the fit is perfect now, but that is all that's good. I am convinced they are fake Keens. I have worn store bought keens for 6 years. I hike in them, walk all day in them and never ever had a problem. Until this pair. This is the first time I bought a pair online. My feet hurt if I walk in them too much, there is NO WAY I would even consider hiking in these. Plus they make my feet smell if I wear them too long - never happened with any other keens I have owned. I will  ever buy keen online ever ever again - it's NOT worth the savings.","Buy keens in store, not online - it's not worth the savings to get inferior shoe",1474761600,
4,2,TRUE,"08 7, 2016",ACRKL3LNHJSN1,B0001N5WMW,"{'Size:': ' 11 B(M) US', 'Color:': ' Raven/Capri'}",Sydney,"While I do like these, while hiking Petra the sand did get inside and very annoying. I wouldn't recommend this for the dessert since the sand gets stuck and it does stain the fabric. I walked 23 miles that day and the rubber sole near the straps did kind of rip a little. However, I do like the arch support, I really need it. My pinky toe did rub up a little as well, but unsure if that was because the mixture of sweat and sand.... Overall, it did the job, but I'd recommend this more for dry lands or water, not sand.",Not for sandy conditions.,1470528000,
5,2,TRUE,"08 4, 2016",A2BI67ISGE57TU,B0001N5WMW,"{'Size:': ' 10 B(M) US', 'Color:': ' Slate Black/Canton'}",Sweet Colorado,"These are my second pair of Keen Women's Newport H2 shoes. I just bought my first pair this summer, too, and just had to get another pair because I needed a more neutral pair to broaden my opportnities to wear them. My first pair was beet red, and although I love the color, my  options with outfits were somewhat more limited. Now with this pair, I can wear one pair or the other almost whenever I want with my normal casual clothes. For me, these shoes are worth their weight in gold and I highly suggest you give these Keene Newport H2 shoes a try. I do have a suggestion:  for those of you who are confused about whether to get your regular shoe size, or to go up half a size as many suggest, order both if this is your first time to order this style of shoe, and try them both and return the pair that doesn't fit!  I believe the return shipping is covered, but you should double check that out.

I ordered this pair because there are several things I love about them. At age 63, I love the support they give me, while looking great and fresh. I love this style so much, that I am considering even wearing them with socks when it turns cooler out.  It will be difficult for me to change Keen styles because I am so hooked on this particular style.

I have learned that I can wear them, no matter the task at hand. If I am gardening and get mud on them, I just hose them down and set them in the sun. The webbing like material dries quickly and they look as good as new!  I find the colors to be colorfast and there is no bleeding of colors when they get wet. Well they are called H2, so I guess it is obvious this style handles getting wet really well!!

I understand what people mean when they mention a difference in these shoes based on where they are manufactured. My first pair was size 10 and made in Vietnam. My second pair was also size 10 but made in Mexico. I truely love them both, but they are different. I found the pair made in Vietnam to be a little longer than the ones made in Mexico. Because of the bungy cord, I just cinched up the longer pair a little more and that fixed the issue for me! The pair made in Mexico fit my foot perfectly and I didn't have to work at all on getting them cinched up to fit my foot. That was pretty special.

It is important to note that I sprained my knee and got slight tears in my miniscus in early July and these have been my go to shoes during my recouperation. Very simply, these shoes make me feel so secure with the support they provide.  The rubbery toe bed makes them feel so sturdy, too.

These shoes are very comfortable. I am someone who likes a wide footbed in the toe area of my shoes. As far as I am concerned, these shoes couldn't be any better!  As I mentioned there is the capability to cinch the bungy cord and make them perfect for your feet. Now that is pretty great, from my perspective. Certainly these shoes can be rather pricey but just check out the colors available in your size, and you will find the price varies from color to color. I believe they are a good value because they seem to be well made and I believe I will get more than my money's worth out of them.",Unbelievably comfortable with great support,1470268800,
['https://images-na.ssl-images-amazon.com/images/I/71wuZGlS8qL._SY88.jpg'],2,2,TRUE,"08 3, 2016",A2TDTOSXGI11WY,B0001N5WMW,"{'Size:': ' 10.5 B(M) US', 'Color:': ' Beet Red/Corydalis Blue'}",L. Samuelson,"Loved the shoes for the 3.5 months I've had them. However, after only a few short months these rather expensive shoes have blown their stitching. I'm very frustrated. I had been a recent convert to Keens and I enjoyed them a lot, while they lasted.","Great, until they fall apart",1470182400
"['https://images-na.ssl-images-amazon.com/images/I/719m04wow2L._SY88.jpg', 'https://images-na.ssl-images-amazon.com/images/I/71SF-Ri3DvL._SY88.jpg']",4,4,TRUE,"07 26, 2016",A34P9T5UZVZ279,B0001N5WMW,"{'Size:': ' 7.5 B(M) US', 'Color:': ' Beet Red/Corydalis Blue'}",Audrey Webb,These shoes are absolutely awesome would just recommend ordering a 1/2 size up,Four Stars,1469491200
5,5,TRUE,"07 19, 2016",A20I97JFW730V0,B0001N5WMW,"{'Size:': ' 7.5 B(M) US', 'Color:': ' Beet Red/Corydalis Blue'}",Irish Freckled Songbird,"I have flat feet, heel Spurs, plantar facietis and I'm 60.  These are amazing.  I love them.  I wore them all day shopping and I even walk dogs in them.  Be advised, the blue ones for some reason fit smaller and had to send them back.  Apparently color does matter.",A Must For Your Feet.,1468886400,
['https://images-na.ssl-images-amazon.com/images/I/714-0VdqMaL._SY88.jpg'],1,26,TRUE,"07 1, 2016",AWUVYQV46B8H2,B0001N5WMW,"{'Size:': ' 9.5 B(M) US', 'Color:': ' Magnet/Hot Coral'}",Angela,I would have LOVED these if the side straps didn't fray and almost break off completely if I continued to wear them. I put them to great use on a week long hiking trip to the Tetons but unfortunately on day 3 the side straps started breaking..,Straps break,1467331200
1,2,TRUE,"06 27, 2016",A3EPPH2M0ZSLU5,B0001N5WMW,"{'Size:': ' 9 B(M) US', 'Color:': ' Mineral Blue/Fusion Coral'}",Mary V,"I'm a Keen fan but these just wrecked my feet  in one day on vacation! Felt fine, did a beach walk of moderate length resulting in a couple of the worst blisters I've ever experienced in my life! It wasn't a smooth sandy beach or I would have been barefoot rather than blistered! Wet amphibious foot wear shouldn't do this kind of damage.",OUCH!!,1466985600,
3,3,TRUE,"06 20, 2016",A3EHNOVMY77W0U,B0001N5WMW,"{'Size:': ' 8 B(M) US', 'Color:': ' Magnet/Hot Coral'}",Laura,"Bought them for a vacation to Costa Rica. Not quite as comfortable and high quality as expected. There are several rough edges where the fabric meets the sole. One of these gave me blisters after hiking in them one day. The toe guard also hits my big toe in a weird place on one foot. They are waterproof in that the foam doesn't absorb water, but make sure to dump out water that collects in the bottom of the shoe when you dry them. They were useful as beach shoes that I could wear in the water without fear of losing them, but I'm otherwise disappointed in their versatility and quality.",Lower quality than expected,1466380800,
['https://images-na.ssl-images-amazon.com/images/I/61t728m3hoL._SY88.jpg'],3,7,TRUE,"06 17, 2016",A3EFFJ1QC1I9RZ,B0001N5WMW,"{'Size:': ' 10 B(M) US', 'Color:': ' Raven/Capri'}",AT and Smoky Mountain Hiker,"I have been a fan of KEEN but lately the quality seems to have fallen off.  I ordered a pair as did my daughter for her family of three, all of them had issues with quality, after one exchange for my daughters family she received ones she was happy with but mine were a two time looser so I have given up and am moving on to a different brand. As you can see in the picture, the strap is suppose to be a 1/4 of an inch farther up into the toe of the shoe just like the left one was, both right shoes I ordered had the same issue. If these were sold at a cost of 20.00 then I would not have complained about the quality control.",Quality control issues.,1466121600
"['https://images-na.ssl-images-amazon.com/images/I/817DMHlIlAL._SY88.jpg', 'https://images-na.ssl-images-amazon.com/images/I/8150SYmVuaL._SY88.jpg']",5,12,TRUE,"06 3, 2016",A30WQMTL0N19I4,B0001N5WMW,"{'Size:': ' 8 B(M) US', 'Color:': ' Slate Black/Canton'}",Ruby2,I think these will be a great shoe- but they need to watch their quality control. The left shoe's small toe opening was much bigger than the right ( see photos) and the whole top was sewn slightly crooked. They have promptly sent a replacement. Hopefully these will be right. UPDATE: New shoes arrived in 2 days. Fit perfect. Nothing wrong. The new ones are from China- the old ones: Vietnam,Need to watch their quality control,1464912000
1,3,TRUE,"06 1, 2016",ABNUAMD5MO176,B0001N5WMW,"{'Size:': ' 9.5 B(M) US', 'Color:': ' Dead Dye 4'}",Denise Walker,I'm shocked. I always buy this brand. Will be returning. This size too.  It would not even slip over my heels.  So mad,There were my normal size and they don't fit,1464739200,
['https://images-na.ssl-images-amazon.com/images/I/81CC8OVgkoL._SY88.jpg'],5,3,TRUE,"05 29, 2016",A2CXZO3NE3MAEC,B0001N5WMW,"{'Size:': ' 9 B(M) US', 'Color:': ' Poseidon/Capri'}",Jen,"I bought these to replace the exact same pair of shoes that I bought 7 years ago. If you're concerned about spending so much money on a pair of sandals, that should tell you what you need to know. The quality is great & they do last. Unfortunately I totally forgot that 7 years ago I bought a size bigger than I usually wear... The new ones fit well enough that I'm keeping them, but it would be nice to have a little extra room in there (This is not true of ALL Keen shoes, different styles of sandals, men's/women's, etc can all run differently).
A great, well made shoe. Perfect for walking/hiking & they really do last.",The quality is great & they do last,1464480000
5,2,TRUE,"05 18, 2016",A3J12HN91ZYQMC,B0001N5WMW,"{'Size:': ' 11 B(M) US', 'Color:': ' Poseidon/Capri'}",Lynn Lombard,"I checked out online at Amazon several of the Keen brand sandals before I settled on this purchase of the Newport H2 Sandal!  The comments posted by so many were very helpful, and those comments added enormously to my consideration and final selection.  The sandal fits just wonderfully, and I am thrilled with it.  One person's comment indicated that, if the sandal doesn't fit right, it might not be the right fit.  I sized up, and the sandal fits perfectly.  There is lots of room in the toe box, and the arch supports fits just right.  I, too, have bunions, and need to be really careful about what I wear.  The Keen Whisper sandal exposed my bunions, and I am not comfortable with that, but the Newport H2 covers them, and provides cushioning which is a better thing.  I am really happy with the sandal, and anticipate that, before the summer is over, I'll purchase another pair!  Thank you Amazon for providing such a variety in selection!",Hugely comfortable and great fit!,1463529600,
5,2,TRUE,"04 18, 2016",A3VIXDATGT93AM,B0001N5WMW,"{'Size:': ' 10 B(M) US', 'Color:': ' New Raven/Neutral Gray'}",L Laksbergs,I tried these on in a store and knew I had to have them so I ordered from Amazon. I did order up a half size and they fit perfectly. I usually wear a size 9.5 and ordered a 10 and with the great lacing I can wear them with or without socks. I have plantar fasciitis and these are super comfortable and don't hurt my feet when I wear them. Love 'em,Feels better than sandals...,1460937600,
1,2,TRUE,"03 30, 2016",A2ELA55OW872IH,B0001N5WMW,"{'Size:': ' 5 B(M) US', 'Color:': ' Gargoyle/Sap Green'}",J. Baker,I have had Chacos for over a decade. Finally decided to switc to keens. I do not like Keens at all. My feet sweat a ton in them.,I do not like Keens at all,1459296000,
